OrderID,ProductID,UnitPrice,Quantity,Discount,OrderValue,UnitPrice_Standardized,UnitPrice_Normalized,Quantity_Standardized,Quantity_Normalized,OrderValue_Standardized,OrderValue_Normalized,UnitPrice_Winsorized
10252,20,64.8,40.0,0.05,2462.4,0.6525804358229013,0.048588007736943904,0.5012152677539453,0.07862903225806452,0.5782191196423062,0.02193655290376032,64.8
10252,33,2.0,25.0,0.05,47.5,-0.48439500674501634,0.0,-0.006725066733872924,0.04838709677419355,-0.2256996198811146,0.00042315881372994446,2.5
10252,60,27.2,40.0,0.0,1088.0,-0.02815645335789014,0.019497098646034817,0.5012152677539453,0.07862903225806452,0.12068219653949055,0.00969256398606694,27.2
10253,31,10.0,20.0,0.0,200.0,-0.33955737074910325,0.006189555125725338,-0.17603851156314565,0.038306451612903226,-0.17493246274114124,0.0017817213209681874,10.0
10253,39,14.4,42.0,0.0,604.8000000000001,-0.25989667095135105,0.009593810444874274,0.5689406456856544,0.08266129032258064,-0.040174789231231585,0.005387925274607799,14.4
10253,49,16.0,40.0,0.0,640.0,-0.23092914375216844,0.010831721470019342,0.5012152677539453,0.07862903225806452,-0.028456730665152512,0.005701508227098199,16.0
10254,24,3.6,15.0,0.15,45.9,-0.4554274795458337,0.0012379110251450676,-0.3453519563924184,0.028225806451612906,-0.22623225890684548,0.00040890504316219896,3.6
10254,55,19.2,21.0,0.15,342.71999999999997,-0.17299408935380323,0.013307543520309476,-0.1421758225972911,0.04032258064516129,-0.1274210616459478,0.0030531576556110853,19.2
10254,74,8.0,21.0,0.0,168.0,-0.37576677974808154,0.0046421663442940036,-0.1421758225972911,0.04032258064516129,-0.1855852432557586,0.0014966459096132773,8.0
10255,2,15.2,20.0,0.0,304.0,-0.24541290735175975,0.010212765957446808,-0.17603851156314565,0.038306451612903226,-0.1403109260686348,0.0027082164078716447,15.2
10255,16,13.9,35.0,0.0,486.5,-0.2689490232010956,0.00920696324951644,0.3319018229246726,0.06854838709677419,-0.07955678719620767,0.004334037113255115,13.9
10255,36,15.2,25.0,0.0,380.0,-0.24541290735175975,0.010212765957446808,-0.006725066733872924,0.04838709677419355,-0.11501057234641858,0.0033852705098395557,15.2
10255,59,44.0,30.0,0.0,1320.0,0.27600258223352736,0.03249516441005803,0.1625883780953998,0.058467741935483875,0.19791485527046643,0.011759360718390037,44.0
10256,53,26.2,15.0,0.0,393.0,-0.046261157857379276,0.01872340425531915,-0.3453519563924184,0.028225806451612906,-0.11068288026235527,0.003501082395702488,26.2
10256,77,10.4,12.0,0.0,124.80000000000001,-0.3323154889493076,0.006499032882011606,-0.44694002328998206,0.02217741935483871,-0.199966496950492,0.001111794104284149,10.4
10257,27,35.1,25.0,0.0,877.5,0.11487071218807407,0.02560928433268859,-0.006725066733872924,0.04838709677419355,0.05060687471677322,0.007817302295747921,35.1
10257,39,14.4,6.0,0.0,86.4,-0.25989667095135105,0.009593810444874274,-0.6501161570851093,0.010080645161290322,-0.21274983356803287,0.000769703610658257,14.4
10257,77,10.4,15.0,0.0,156.0,-0.3323154889493076,0.006499032882011606,-0.3453519563924184,0.028225806451612906,-0.1895800359487401,0.001389742630355186,10.4
10258,2,15.2,50.0,0.2,608.0,-0.24541290735175975,0.010212765957446808,0.8398421574124908,0.09879032258064516,-0.03910951117976987,0.005416432815743289,15.2
10258,5,17.0,65.0,0.2,884.0,-0.2128244392526793,0.011605415860735008,1.347782491900309,0.12903225806451613,0.052770720758804866,0.007875208238679389,17.0
10258,32,25.6,6.0,0.2,122.88000000000002,-0.05712398055707271,0.018259187620889752,-0.6501161570851093,0.010080645161290322,-0.20060566378136907,0.0010946895796028545,25.6
10259,21,8.0,10.0,0.0,80.0,-0.37576677974808154,0.0046421663442940036,-0.5146654012216911,0.01814516129032258,-0.21488038967095632,0.0007126885283872749,8.0
10259,37,20.8,1.0,0.0,20.8,-0.14402656215462056,0.014545454545454547,-0.8194296019143821,0.0,-0.23458803362299846,0.0001852990173806915,20.8
10260,41,7.7,16.0,0.25,92.4,-0.38119819109792824,0.004410058027079304,-0.31148926742656385,0.03024193548387097,-0.2107524372215421,0.0008231552502873026,7.7
10260,57,15.6,50.0,0.0,780.0,-0.2381710255519641,0.010522243713733075,0.8398421574124908,0.09879032258064516,0.018149184086298446,0.00694871315177593,15.6
10260,62,39.4,15.0,0.25,443.25,0.1927209415358773,0.02893617021276596,-0.3453519563924184,0.028225806451612906,-0.0939546858604952,0.003948739877595745,39.4
10260,70,12.0,21.0,0.25,189.0,-0.30334796175012496,0.007736943907156672,-0.1421758225972911,0.04032258064516129,-0.17859435604304094,0.001683726648314937,12.0
10261,21,8.0,20.0,0.0,160.0,-0.37576677974808154,0.0046421663442940036,-0.17603851156314565,0.038306451612903226,-0.18824843838441294,0.0014253770567745497,8.0
10261,35,14.4,20.0,0.0,288.0,-0.25989667095135105,0.009593810444874274,-0.17603851156314565,0.038306451612903226,-0.14563731632594348,0.0025656787021941896,14.4
10262,5,17.0,12.0,0.2,163.20000000000002,-0.2128244392526793,0.011605415860735008,-0.44694002328998206,0.02217741935483871,-0.18718316033295118,0.001453884597910041,17.0
10262,7,24.0,15.0,0.0,360.0,-0.08609150775625536,0.01702127659574468,-0.3453519563924184,0.028225806451612906,-0.12166856016805443,0.003207098377742737,24.0
10262,56,30.4,2.0,0.0,60.8,0.02977860104047508,0.021972920696324953,-0.7855669129485275,0.0020161290322580645,-0.22127205797972677,0.0005416432815743289,30.4
10263,16,13.9,60.0,0.25,625.5,-0.2689490232010956,0.00920696324951644,1.1784690470710362,0.11895161290322581,-0.033283771835838506,0.005572333431328006,13.9
10263,24,3.6,28.0,0.0,100.8,-0.4554274795458337,0.0012379110251450676,0.09486300016369072,0.05443548387096774,-0.20795608233645507,0.0008979875457679663,3.6
10263,30,20.7,60.0,0.25,931.5,-0.1458370326045695,0.01446808510638298,1.1784690470710362,0.11895161290322581,0.06858344183519001,0.008298367052409333,20.7
10263,74,8.0,36.0,0.25,216.0,-0.37576677974808154,0.0046421663442940036,0.3657645118905271,0.07056451612903225,-0.16960607248383255,0.0019242590266456423,8.0
10264,2,15.2,35.0,0.0,532.0,-0.24541290735175975,0.010212765957446808,0.3319018229246726,0.06854838709677419,-0.06440986490198611,0.004739378713775378,15.2
10264,41,7.7,25.0,0.15,163.625,-0.38119819109792824,0.004410058027079304,-0.006725066733872924,0.04838709677419355,-0.18704167809174144,0.0014576707557170982,7.7
10265,17,31.2,30.0,0.0,936.0,0.0442623646400664,0.022591876208897486,0.1625883780953998,0.058467741935483875,0.07008148909505808,0.008338455782131117,31.2
10265,70,12.0,20.0,0.0,240.0,-0.30334796175012496,0.007736943907156672,-0.17603851156314565,0.038306451612903226,-0.16161648709786952,0.0021380655851618246,12.0
10266,12,30.4,12.0,0.05,346.55999999999995,0.02977860104047508,0.021972920696324953,-0.44694002328998206,0.02217741935483871,-0.12614272798419374,0.0030873667049736743,30.4
10267,40,14.7,50.0,0.0,735.0,-0.25446525960150435,0.009825918762088975,0.8398421574124908,0.09879032258064516,0.00316871148761778,0.0065478258545580885,14.7
10267,59,44.0,70.0,0.15,2618.0,0.27600258223352736,0.03249516441005803,1.5170959367295818,0.13911290322580644,0.6300182648946331,0.02332273209147357,44.0
10267,76,14.4,15.0,0.15,183.6,-0.25989667095135105,0.009593810444874274,-0.3453519563924184,0.028225806451612906,-0.18039201275488262,0.0016356201726487958,14.4
10268,29,99.0,10.0,0.0,990.0,1.2717613297054295,0.07504835589941973,-0.5146654012216911,0.01814516129032258,0.08805805621347487,0.008819520538792527,99.0
10268,72,27.8,4.0,0.0,111.2,-0.017293630658196633,0.019961315280464218,-0.7178415350168185,0.006048387096774193,-0.2044939286692044,0.0009906370544583121,27.8
10269,33,2.0,60.0,0.05,114.0,-0.48439500674501634,0.0,1.1784690470710362,0.11895161290322581,-0.2035618103741754,0.0010155811529518667,2.5
10269,72,27.8,20.0,0.05,528.1999999999999,-0.017293630658196633,0.019961315280464218,-0.17603851156314565,0.038306451612903226,-0.06567488258809694,0.004705526008676982,27.8
10270,36,15.2,30.0,0.0,456.0,-0.24541290735175975,0.010212765957446808,0.1625883780953998,0.058467741935483875,-0.08971021862420234,0.004062324611807467,15.2
10270,43,36.8,25.0,0.0,919.9999999999999,0.14564870983720551,0.02692456479690522,-0.006725066733872924,0.04838709677419355,0.06475509883774937,0.008195918076453661,36.8
10271,33,2.0,24.0,0.0,48.0,-0.48439500674501634,0.0,-0.040587755699727474,0.046370967741935484,-0.2255331701855737,0.00042761311703236495,2.5
10272,20,64.8,6.0,0.0,388.79999999999995,0.6525804358229013,0.048588007736943904,-0.6501161570851093,0.010080645161290322,-0.11208105770489882,0.003463666247962156,64.8
10272,31,10.0,40.0,0.0,400.0,-0.33955737074910325,0.006189555125725338,0.5012152677539453,0.07862903225806452,-0.10835258452478272,0.0035634426419363747,10.0
10272,72,27.8,24.0,0.0,667.2,-0.017293630658196633,0.019961315280464218,-0.040587755699727474,0.046370967741935484,-0.01940186722772774,0.005943822326749873,27.8
10273,10,24.8,24.0,0.05,565.44,-0.07160774415666403,0.017640232108317215,-0.040587755699727474,0.046370967741935484,-0.053277709264210944,0.00503728251864126,24.8
10273,31,10.0,15.0,0.05,142.5,-0.33955737074910325,0.006189555125725338,-0.3453519563924184,0.028225806451612906,-0.19407417772834432,0.0012694764411898334,10.0
10273,33,2.0,20.0,0.0,40.0,-0.48439500674501634,0.0,-0.17603851156314565,0.038306451612903226,-0.22819636531422804,0.00035634426419363743,2.5
10273,40,14.7,60.0,0.05,837.9,-0.25446525960150435,0.009825918762088975,1.1784690470710362,0.11895161290322581,0.03742405882993423,0.0074645214741962205,14.7
10273,76,14.4,33.0,0.05,451.43999999999994,-0.25989667095135105,0.009593810444874274,0.26417644499296344,0.06451612903225806,-0.09122823984753534,0.004021701365689392,14.4
10274,71,17.2,20.0,0.0,344.0,-0.2092034983527815,0.011760154738878143,-0.17603851156314565,0.038306451612903226,-0.1269949504253631,0.003064560672065282,17.2
10274,72,27.8,7.0,0.0,194.6,-0.017293630658196633,0.019961315280464218,-0.6162534681192547,0.012096774193548387,-0.1767301194529829,0.001733614845302046,27.8
10275,24,3.6,12.0,0.05,41.04,-0.4554274795458337,0.0012379110251450676,-0.44694002328998206,0.02217741935483871,-0.227850149947503,0.000365609215062672,3.6
10275,59,44.0,6.0,0.05,250.79999999999998,0.27600258223352736,0.03249516441005803,-0.6501161570851093,0.010080645161290322,-0.1580211736741862,0.0022342785364941067,44.0
10276,10,24.8,15.0,0.0,372.0,-0.07160774415666403,0.017640232108317215,-0.3453519563924184,0.028225806451612906,-0.11767376747507291,0.0033140016570008283,24.8
10276,13,4.8,497.0,0.0,2385.6,-0.43370183414644675,0.002166344294003868,15.976464125149473,0.9999999999999999,0.5526524464072244,0.02125237191650854,4.8
10277,28,36.4,20.0,0.0,728.0,0.1384068280374099,0.026615087040618955,-0.17603851156314565,0.038306451612903226,0.0008384157500452323,0.006485465608324202,36.4
10277,62,39.4,12.0,0.0,472.79999999999995,0.1927209415358773,0.02893617021276596,-0.44694002328998206,0.02217741935483871,-0.08411750885402824,0.004211989202768794,39.4
10278,44,15.5,16.0,0.0,248.0,-0.23998149600191301,0.010444874274661509,-0.31148926742656385,0.03024193548387097,-0.15895329196921518,0.0022093344380005524,15.5
10278,59,44.0,15.0,0.0,660.0,0.27600258223352736,0.03249516441005803,-0.3453519563924184,0.028225806451612906,-0.021798742843516662,0.005879680359195018,44.0
10278,63,35.1,8.0,0.0,280.8,0.11487071218807407,0.02560928433268859,-0.5823907791534002,0.014112903225806451,-0.1480341919417324,0.002501536734639335,35.1
10278,73,12.0,25.0,0.0,300.0,-0.30334796175012496,0.007736943907156672,-0.006725066733872924,0.04838709677419355,-0.14164252363296198,0.002672581981452281,12.0
10279,17,31.2,15.0,0.25,351.0,0.0442623646400664,0.022591876208897486,-0.3453519563924184,0.028225806451612906,-0.12466465468779056,0.0031269209182991685,31.2
10280,24,3.6,12.0,0.0,43.2,-0.4554274795458337,0.0012379110251450676,-0.44694002328998206,0.02217741935483871,-0.2271310872627663,0.0003848518053291285,3.6
10280,55,19.2,20.0,0.0,384.0,-0.17299408935380323,0.013307543520309476,-0.17603851156314565,0.038306451612903226,-0.11367897478209141,0.0034209049362589196,19.2
10280,75,6.2,30.0,0.0,186.0,-0.408355247847162,0.0032495164410058022,0.1625883780953998,0.058467741935483875,-0.17959305421628632,0.0016570008285004142,6.2
10281,19,7.3,1.0,0.0,7.3,-0.3884400728977239,0.004100580270793036,-0.8194296019143821,0.0,-0.23908217540260268,6.503282821533884e-05,7.3
10281,35,14.4,4.0,0.0,57.6,-0.25989667095135105,0.009593810444874274,-0.7178415350168185,0.006048387096774193,-0.2223373360311885,0.0005131357404388379,14.4
10282,30,20.7,6.0,0.0,124.19999999999999,-0.1458370326045695,0.01446808510638298,-0.6501161570851093,0.010080645161290322,-0.20016623658514113,0.0011064489403212442,20.7
10282,57,15.6,2.0,0.0,31.2,-0.2381710255519641,0.010522243713733075,-0.7855669129485275,0.0020161290322580645,-0.2311258799557478,0.0002779485260710372,15.6
10283,15,12.4,20.0,0.0,248.0,-0.29610607995032934,0.00804642166344294,-0.17603851156314565,0.038306451612903226,-0.15895329196921518,0.0022093344380005524,12.4
10283,19,7.3,18.0,0.0,131.4,-0.3884400728977239,0.004100580270793036,-0.24376388949485475,0.034274193548387094,-0.19776936096935221,0.0011705909078760992,7.3
10283,60,27.2,35.0,0.0,952.0,-0.02815645335789014,0.019497098646034817,0.3319018229246726,0.06854838709677419,0.07540787935236676,0.008480993487808572,27.2
10283,72,27.8,3.0,0.0,83.4,-0.017293630658196633,0.019961315280464218,-0.751704223982673,0.004032258064516129,-0.21374853174127825,0.0007429777908437342,27.8
10284,27,35.1,15.0,0.25,394.875,0.11487071218807407,0.02560928433268859,-0.3453519563924184,0.028225806451612906,-0.11005869390407691,0.003517786033086565,35.1
10284,44,15.5,21.0,0.0,325.5,-0.23998149600191301,0.010444874274661509,-0.1421758225972911,0.04032258064516129,-0.13315358916037626,0.0028997514498757247,15.5
10284,60,27.2,20.0,0.25,408.0,-0.02815645335789014,0.019497098646034817,-0.17603851156314565,0.038306451612903226,-0.10568938939612839,0.003634711494775102,27.2
10284,67,11.2,5.0,0.25,42.0,-0.3178317253497163,0.007117988394584138,-0.6839788460509638,0.008064516129032258,-0.22753056653206447,0.0003741614774033193,11.2
10285,1,14.4,45.0,0.2,518.4,-0.25989667095135105,0.009593810444874274,0.670528712583218,0.08870967741935484,-0.06893729662069849,0.004618221663949541,14.4
10285,40,14.7,40.0,0.2,470.40000000000003,-0.25446525960150435,0.009825918762088975,0.5012152677539453,0.07862903225806452,-0.08491646739262451,0.004190608546917177,14.7
10285,53,26.2,36.0,0.2,754.56,-0.046261157857379276,0.01872340425531915,0.3657645118905271,0.07056451612903225,0.009680223577177623,0.006722078199748777,26.2
10286,35,14.4,100.0,0.0,1440.0,-0.25989667095135105,0.009593810444874274,2.532976605705218,0.19959677419354838,0.23786278220028154,0.012828393510970948,14.4
10286,62,39.4,40.0,0.0,1576.0,0.1927209415358773,0.02893617021276596,0.5012152677539453,0.07862903225806452,0.28313709938740533,0.014039964009229315,39.4
10287,16,13.9,40.0,0.15,472.59999999999997,-0.2689490232010956,0.00920696324951644,0.5012152677539453,0.07862903225806452,-0.08418408873224459,0.004210207481447827,13.9
10287,34,11.2,20.0,0.0,224.0,-0.3178317253497163,0.007117988394584138,-0.17603851156314565,0.038306451612903226,-0.1669428773551782,0.00199552787948437,11.2
10287,46,9.6,15.0,0.15,122.39999999999999,-0.3467992525488989,0.0058800773694390705,-0.3453519563924184,0.028225806451612906,-0.20076545548908833,0.0010904134484325306,9.6
10288,54,5.9,10.0,0.1,53.1,-0.41378665919700874,0.0030174081237911024,-0.5146654012216911,0.01814516129032258,-0.22383538329105654,0.00047304701071705375,5.9
10288,68,10.0,3.0,0.1,27.0,-0.33955737074910325,0.006189555125725338,-0.751704223982673,0.004032258064516129,-0.23252405739829135,0.00024053237833070529,10.0
10289,3,8.0,20.0,0.0,160.0,-0.37576677974808154,0.0046421663442940036,-0.17603851156314565,0.038306451612903226,-0.18824843838441294,0.0014253770567745497,8.0
10289,64,26.6,9.0,0.0,239.4,-0.03901927605758358,0.01903288201160542,-0.5485280901875457,0.016129032258064516,-0.1618162267325186,0.00213272042119892,26.6
10290,5,17.0,20.0,0.0,340.0,-0.2128244392526793,0.011605415860735008,-0.17603851156314565,0.038306451612903226,-0.1283265479896903,0.0030289262456459185,17.0
10290,29,99.0,15.0,0.0,1485.0,1.2717613297054295,0.07504835589941973,-0.3453519563924184,0.028225806451612906,0.2528432547989622,0.01322928080818879,99.0
10290,49,16.0,15.0,0.0,240.0,-0.23092914375216844,0.010831721470019342,-0.3453519563924184,0.028225806451612906,-0.16161648709786952,0.0021380655851618246,16.0
10290,77,10.4,10.0,0.0,104.0,-0.3323154889493076,0.006499032882011606,-0.5146654012216911,0.01814516129032258,-0.20689080428499332,0.0009264950869034574,10.4
10291,13,4.8,20.0,0.1,86.4,-0.43370183414644675,0.002166344294003868,-0.17603851156314565,0.038306451612903226,-0.21274983356803287,0.000769703610658257,4.8
10291,44,15.5,24.0,0.1,334.8,-0.23998149600191301,0.010444874274661509,-0.040587755699727474,0.046370967741935484,-0.1300576248233156,0.0029826014913007454,15.5
10291,51,42.4,2.0,0.1,76.32,0.2470350550343447,0.03125725338491296,-0.7855669129485275,0.0020161290322580645,-0.21610545943013731,0.0006799048560814602,42.4
10292,20,64.8,20.0,0.0,1296.0,0.6525804358229013,0.048588007736943904,-0.17603851156314565,0.038306451612903226,0.1899252698845034,0.011545554159873853,64.8
10293,18,50.0,12.0,0.0,600.0,0.38463080923046217,0.03713733075435203,-0.44694002328998206,0.02217741935483871,-0.041772706308424216,0.005345163962904562,50.0
10293,24,3.6,10.0,0.0,36.0,-0.4554274795458337,0.0012379110251450676,-0.5146654012216911,0.01814516129032258,-0.2295279628785552,0.0003207098377742737,3.6
10293,63,35.1,5.0,0.0,175.5,0.11487071218807407,0.02560928433268859,-0.6839788460509638,0.008064516129032258,-0.18308849782264514,0.0015634604591495843,35.1
10293,75,6.2,6.0,0.0,37.2,-0.408355247847162,0.0032495164410058022,-0.6501161570851093,0.010080645161290322,-0.22912848360925706,0.00033140016570008286,6.2
10294,1,230.4,18.0,0.0,4147.2,3.650719500938302,0.1767117988394584,-0.24376388949485475,0.034274193548387094,1.1390880137369102,0.036945773311596326,230.4
10294,17,31.2,15.0,0.0,468.0,0.0442623646400664,0.022591876208897486,-0.3453519563924184,0.028225806451612906,-0.08571542593122083,0.004169227891065558,31.2
10294,43,36.8,15.0,0.0,552.0,0.14564870983720551,0.02692456479690522,-0.3453519563924184,0.028225806451612906,-0.057751877080350254,0.004917550845872197,36.8
10294,60,27.2,21.0,0.0,571.1999999999999,-0.02815645335789014,0.019497098646034817,-0.1421758225972911,0.04032258064516129,-0.05136020877157986,0.0050885960926851425,27.2
10295,56,30.4,4.0,0.0,121.6,0.02977860104047508,0.021972920696324953,-0.7178415350168185,0.006048387096774193,-0.20103177500195377,0.0010832865631486578,30.4
10296,11,16.8,12.0,0.0,201.60000000000002,-0.2164453801525771,0.011450676982591876,-0.44694002328998206,0.02217741935483871,-0.17439982371541035,0.001795975091535933,16.8
10296,16,13.9,30.0,0.0,417.0,-0.2689490232010956,0.00920696324951644,0.1625883780953998,0.058467741935483875,-0.10269329487639225,0.0037148889542186706,13.9
10296,69,28.8,15.0,0.0,432.0,0.0008110738412925027,0.020735009671179885,-0.3453519563924184,0.028225806451612906,-0.09769980401016536,0.0038485180532912846,28.8
10297,39,14.4,60.0,0.0,864.0,-0.25989667095135105,0.009593810444874274,1.1784690470710362,0.11895161290322581,0.04611273293716902,0.007697036106582569,14.4
10297,72,27.8,20.0,0.0,556.0,-0.017293630658196633,0.019961315280464218,-0.17603851156314565,0.038306451612903226,-0.05642027951602308,0.0049531852722915605,27.8
10298,2,15.2,40.0,0.0,608.0,-0.24541290735175975,0.010212765957446808,0.5012152677539453,0.07862903225806452,-0.03910951117976987,0.005416432815743289,15.2
10298,36,15.2,40.0,0.25,456.0,-0.24541290735175975,0.010212765957446808,0.5012152677539453,0.07862903225806452,-0.08971021862420234,0.004062324611807467,15.2
10298,59,44.0,30.0,0.25,990.0,0.27600258223352736,0.03249516441005803,0.1625883780953998,0.058467741935483875,0.08805805621347487,0.008819520538792527,44.0
10298,62,39.4,15.0,0.0,591.0,0.1927209415358773,0.02893617021276596,-0.3453519563924184,0.028225806451612906,-0.04476880082816034,0.0052649865034609935,39.4
10299,19,7.3,15.0,0.0,109.5,-0.3884400728977239,0.004100580270793036,-0.3453519563924184,0.028225806451612906,-0.20505985763404347,0.0009754924232300825,7.3
10299,70,12.0,20.0,0.0,240.0,-0.30334796175012496,0.007736943907156672,-0.17603851156314565,0.038306451612903226,-0.16161648709786952,0.0021380655851618246,12.0
10300,66,13.6,30.0,0.0,408.0,-0.27438043455094235,0.00897485493230174,0.1625883780953998,0.058467741935483875,-0.10568938939612839,0.003634711494775102,13.6
10300,68,10.0,20.0,0.0,200.0,-0.33955737074910325,0.006189555125725338,-0.17603851156314565,0.038306451612903226,-0.17493246274114124,0.0017817213209681874,10.0
10301,40,14.7,10.0,0.0,147.0,-0.25446525960150435,0.009825918762088975,-0.5146654012216911,0.01814516129032258,-0.19257613046847624,0.0013095651709116177,14.7
10301,56,30.4,20.0,0.0,608.0,0.02977860104047508,0.021972920696324953,-0.17603851156314565,0.038306451612903226,-0.03910951117976987,0.005416432815743289,30.4
10302,17,31.2,40.0,0.0,1248.0,0.0442623646400664,0.022591876208897486,0.5012152677539453,0.07862903225806452,0.17394609911257736,0.011117941042841488,31.2
10302,28,36.4,28.0,0.0,1019.1999999999999,0.1384068280374099,0.026615087040618955,0.09486300016369072,0.05443548387096774,0.0977787184330632,0.009079651851653882,36.4
10302,43,36.8,12.0,0.0,441.59999999999997,0.14564870983720551,0.02692456479690522,-0.44694002328998206,0.02217741935483871,-0.09450396985578016,0.0039340406766977575,36.8
10303,40,14.7,40.0,0.1,529.2,-0.25446525960150435,0.009825918762088975,0.5012152677539453,0.07862903225806452,-0.0653419831970151,0.004714434615281824,14.7
10303,65,16.8,30.0,0.1,453.6,-0.2164453801525771,0.011450676982591876,0.1625883780953998,0.058467741935483875,-0.09050917716279863,0.004040943955955849,16.8
10303,68,10.0,15.0,0.1,135.0,-0.33955737074910325,0.006189555125725338,-0.3453519563924184,0.028225806451612906,-0.19657092316145774,0.0012026618916535265,10.0
10304,49,16.0,30.0,0.0,480.0,-0.23092914375216844,0.010831721470019342,0.1625883780953998,0.058467741935483875,-0.08172063323823932,0.004276131170323649,16.0
10304,59,44.0,10.0,0.0,440.0,0.27600258223352736,0.03249516441005803,-0.5146654012216911,0.01814516129032258,-0.09503660888151103,0.003919786906130012,44.0
10304,71,17.2,2.0,0.0,34.4,-0.2092034983527815,0.011760154738878143,-0.7855669129485275,0.0020161290322580645,-0.2300606019042861,0.0003064560672065282,17.2
10305,18,50.0,25.0,0.1,1125.0,0.38463080923046217,0.03713733075435203,-0.006725066733872924,0.04838709677419355,0.13299947400951687,0.010022182430446053,50.0
10305,29,99.0,25.0,0.1,2227.5,1.2717613297054295,0.07504835589941973,-0.006725066733872924,0.04838709677419355,0.5000210526771931,0.019843921212283185,99.0
10305,39,14.4,30.0,0.1,388.8,-0.25989667095135105,0.009593810444874274,0.1625883780953998,0.058467741935483875,-0.11208105770489879,0.0034636662479621562,14.4
10306,30,20.7,10.0,0.0,207.0,-0.1458370326045695,0.01446808510638298,-0.5146654012216911,0.01814516129032258,-0.17260216700356867,0.0018440815672020737,20.7
10306,53,26.2,10.0,0.0,262.0,-0.046261157857379276,0.01872340425531915,-0.5146654012216911,0.01814516129032258,-0.1542927004940701,0.002334054930468325,26.2
10306,54,5.9,5.0,0.0,29.5,-0.41378665919700874,0.0030174081237911024,-0.6839788460509638,0.008064516129032258,-0.23169180892058686,0.00026280389484280764,5.9
10307,62,39.4,10.0,0.0,394.0,0.1927209415358773,0.02893617021276596,-0.5146654012216911,0.01814516129032258,-0.11034998087127348,0.003509991002307329,39.4
10307,68,10.0,3.0,0.0,30.0,-0.33955737074910325,0.006189555125725338,-0.751704223982673,0.004032258064516129,-0.23152535922504597,0.00026725819814522807,10.0
10308,69,28.8,1.0,0.0,28.8,0.0008110738412925027,0.020735009671179885,-0.8194296019143821,0.0,-0.23192483849434414,0.00025656787021941896,28.8
10308,70,12.0,5.0,0.0,60.0,-0.30334796175012496,0.007736943907156672,-0.6839788460509638,0.008064516129032258,-0.2215383774925922,0.0005345163962904561,12.0
10309,4,17.6,20.0,0.0,352.0,-0.2019616165529858,0.012069632495164411,-0.17603851156314565,0.038306451612903226,-0.12433175529670877,0.0031358295249040097,17.6
10309,42,11.2,2.0,0.0,22.4,-0.3178317253497163,0.007117988394584138,-0.7855669129485275,0.0020161290322580645,-0.2340553945972676,0.00019955278794843697,11.2
10309,43,36.8,20.0,0.0,736.0,0.14564870983720551,0.02692456479690522,-0.17603851156314565,0.038306451612903226,0.003501610878699573,0.006556734461162929,36.8
10309,71,17.2,3.0,0.0,51.599999999999994,-0.2092034983527815,0.011760154738878143,-0.751704223982673,0.004032258064516129,-0.22433473237767923,0.0004596841008097923,17.2
10310,16,13.9,10.0,0.0,139.0,-0.2689490232010956,0.00920696324951644,-0.5146654012216911,0.01814516129032258,-0.1952393255971306,0.0012382963180728901,13.9
10310,62,39.4,5.0,0.0,197.0,0.1927209415358773,0.02893617021276596,-0.6839788460509638,0.008064516129032258,-0.1759311609143866,0.0017549955011536644,39.4
