OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,OrderYear,OrderMonth,OrderDay,DayOfWeek,Quarter,Freight_Standardized,Freight_Normalized
10278,BERGS,8,,1996-09-09 00:00:00.000,1996-08-16 00:00:00,2,92.69,Berglunds snabbköp,Berguvsvägen 8,LULEÅ,Unknown,S-958 22,Sweden,,,,,,-0.015607533075381522,0.07236620751590585
10279,LEHMS,8,,09/10/1996,16.08.1996,2,25.83,lehmanns marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,,,,,,-0.2799315748671426,0.05545225717502119
10280,BERGS,2,,1996-09-11 00:00:00.000,1996-09-12 00:00:00.000,1,8.98,BERGLUNDS SNABBKÖP,Berguvsvägen 8,luleå,Unknown,S-958 22,Sweden,,,,,,-0.34654629374526363,0.051189617880317236
10281,ROMEY,4,,1996-08-28 00:00:00,1996-08-21 00:00:00.000,1,2.94,Romero y tomillo,"Gran Vía, 1",MADRID,Unknown,28001,Spain,,,,,,-0.37042480425113017,0.049661645100494575
10282,ROMEY,4,,1996-09-12 00:00:00.000,21-08-1996,1,12.69,Romero y tomillo,"Gran Vía, 1",MADRID,Unknown,28001,Spain,,,,,,-0.33187919540473965,0.052128157452029505
10283,LILAS,3,,09/13/1996,1996-08-23 00:00:00.000,3,84.81,LILA-Supermercado,CARRERA 52 CON AVE. BOLÍVAR #65-98 LLANO LARGO,Barquisimeto,Lara,Unknown,Venezuela,,,,,,-0.04676029181482328,0.07037275958461403
10284,LEHMS,4,,16-09-1996,1996-08-27 00:00:00,1,76.56,LEHMANNS MARKTSTAND,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,,,,,,-0.07937580699253834,0.06828571067177679
10285,QUICK,1,,1996-09-17 00:00:00.000,1996-08-26 00:00:00.000,2,76.83,QUICK-Stop,Taucherstraße 10,cunewalde,Unknown,01307,Germany,,,,,,-0.07830839013217678,0.06835401409074236
10286,QUICK,8,,1996-09-18 00:00:00.000,1996-08-30 00:00:00,3,229.24,QUICK-Stop,taucherstraße 10,cunewalde,Unknown,01307,Germany,,,,,,0.5242286605630417,0.1069100292186848
10287,RICAR,8,,19.09.1996,08/28/1996,3,12.76,Ricardo Adocicados,"av. copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,,,,,,-0.33160245770020147,0.05214586574583539
10288,REGGC,4,,1996-09-20 00:00:00,1996-09-03 00:00:00.000,1,7.45,Reggiani Caseifici,Strada Provinciale 124,REGGIO EMILIA,Unknown,42100,Italy,,,,,,-0.3525949892873126,0.0508025651728456
10289,BSBEV,7,,1996-09-23 00:00:00.000,28-08-1996,3,22.77,b's beverages,Fauntleroy Circus,London,Unknown,EC2 5NT,UK,,,,,,-0.29202896595124056,0.054678151760077925
10290,COMMI,8,,1996-09-24 00:00:00.000,1996-09-03 00:00:00.000,1,79.7,Comércio Mineiro,"av. dos lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,,,,,,-0.06696214424611104,0.06908005413678393
10291,QUEDE,6,,1996-09-24 00:00:00.000,04-09-1996,2,6.4,Que Delícia,"Rua da Panificadora, 12",rio de janeiro,RJ,02389-673,Brazil,,,,,,-0.3567460548553854,0.050536940765757224
10292,TRADH,1,,1996/09/25,1996-09-02 00:00:00,2,1.35,TRADIÇAO HIPERMERCADOS,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,,,,,,-0.3767107035399262,0.04925941385547503
10293,TORTU,1,,1996-09-26 00:00:00.000,1996-09-11 00:00:00.000,3,21.18,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Unknown,05033,Mexico,,,,,,-0.2983148652400365,0.05427592051505838
10294,RATTC,4,,27.09.1996,1996-09-05 00:00:00,2,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,ALBUQUERQUE,NM,87110,USA,,,,,,0.20012927459103189,0.0861710874157275
10295,VINET,2,,1996-09-30 00:00:00.000,1996/09/10,2,1.15,VINS ET ALCOOLS CHEVALIER,59 rue de l'Abbaye,Reims,Unknown,51100,France,,,,,,-0.37750138269574957,0.04920881873031534
10296,LILAS,6,,1996-10-01 00:00:00.000,1996-09-11 00:00:00.000,1,0.12,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,,,,,,-0.38157338034824007,0.04894825383574293
10297,BLONP,5,,16-10-1996,1996-09-10 00:00:00.000,2,5.74,Blondel père et fils,"24, place Kléber",Strasbourg,Unknown,67000,France,,,,,,-0.35935529606960265,0.050369976852730244
10298,HUNGO,6,,1996-10-03 00:00:00.000,1996-09-11 00:00:00,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,cork,Co. Cork,Unknown,Ireland,,,,,,0.28299245012132374,0.09147345653246311
10299,RICAR,4,,04.10.1996,13.09.1996,2,29.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,,,,,,-0.26439472945521286,0.05644645138440912
10300,MAGAA,2,,1996-10-07 00:00:00,1996-09-18 00:00:00.000,2,17.68,magazzini alimentari riuniti,via ludovico il moro 22,BERGAMO,Unknown,24100,Italy,,,,,,-0.31215175046694593,0.05339050582476379
10301,WANDK,8,,1996-10-07 00:00:00.000,1996-09-17 00:00:00.000,2,45.08,Die Wandernde Kuh,Adenauerallee 900,stuttgart,Unknown,70563,Germany,,,,,,-0.20382870611914078,0.06032203797164144
10302,SUPRD,4,,1996-10-08 00:00:00,1996-10-09 00:00:00.000,2,6.27,Suprêmes délices,"BOULEVARD TIROU, 255",Charleroi,Unknown,B-6000,Belgium,,,,,,-0.35725999630667066,0.05050405393440342
10303,GODOS,7,,1996/10/09,1996-09-18 00:00:00.000,2,107.83,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Unknown,41101,Spain,,,,,,0.04424687902044951,0.07619625849049445
10304,TORTU,1,1996-12-09,10.10.1996,1996-09-17 00:00:00.000,2,63.79,tortuga restaurante,Avda. Azteca 123,México D.F.,Unknown,05033,Mexico,1996.0,12.0,9.0,Monday,4.0,-0.12986067109186214,0.06505521193033052
10305,OLDWO,8,,1996-10-11 00:00:00.000,1996-10-09 00:00:00.000,3,257.62,Old World Delicatessen,2743 Bering St.,ANCHORAGE,AK,99508,USA,,,,,,0.6364260327743815,0.11408947747884493
10306,ROMEY,1,,1996-10-14 00:00:00.000,1996-09-23 00:00:00.000,3,7.56,Romero y tomillo,"Gran Vía, 1",MADRID,Unknown,28001,Spain,,,,,,-0.35216011575160977,0.05083039249168343
10307,LONEP,2,,1996-10-15 00:00:00.000,1996-09-25 00:00:00.000,2,0.56,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,,,,,,-0.3798338862054286,0.04905956311109425
10308,ANATR,7,,10/16/1996,09/24/1996,3,1.61,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Unknown,05021,Mexico,,,,,,-0.37568282063735575,0.04932518751818263
10309,HUNGO,3,,17.10.1996,1996/10/23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,,,,,,-0.1950521674895011,0.06088364386091401
10310,THEBI,8,,1996-10-18 00:00:00.000,1996-09-27 00:00:00.000,2,17.52,The Big Cheese,89 JEFFERSON WAY SUITE 2,portland,OR,97201,USA,,,,,,-0.31278429379160466,0.05335002972463604
10311,DUMON,1,,1996/10/04,1996-09-26 00:00:00.000,3,24.69,Du monde entier,"67, RUE DES CINQUANTE OTAGES",Nantes,Unknown,44000,France,,,,,,-0.28443844605533597,0.05516386496161096
10312,WANDK,2,,10/21/1996,03.10.1996,2,40.26,Die Wandernde Kuh,Adenauerallee 900,STUTTGART,Unknown,70563,Germany,,,,,,-0.2228840737744846,0.05910269545529289
10313,QUICK,2,,1996/10/22,1996-10-04 00:00:00.000,2,1.96,QUICK-STOP,Taucherstraße 10,Cunewalde,Unknown,01307,Germany,,,,,,-0.37429913211466487,0.04941372898721209
10314,RATTC,1,,23-10-1996,1996-10-04 00:00:00.000,2,74.16,rattlesnake canyon grocery,2817 milton dr.,Albuquerque,NM,87110,USA,,,,,,-0.0888639568624191,0.0676785691698605
10315,ISLAT,4,,10/24/1996,1996-10-03 00:00:00,2,41.76,ISLAND TRADING,Garden House Crowther Way,cowes,Isle of Wight,PO31 7PJ,UK,,,,,,-0.21695398010580916,0.05948215889399057
10316,RATTC,1,,25-10-1996,Unknown,3,150.15,Rattlesnake Canyon Grocery,2817 MILTON DR.,Albuquerque,NM,87110,USA,,,,,,0.21155458839268,0.08690218697428503
10317,LONEP,6,,1996-10-28 00:00:00.000,10/10/1996,1,12.69,LONESOME PINE RESTAURANT,89 Chiaroscuro Rd.,Portland,OR,97219,USA,,,,,,-0.33187919540473965,0.052128157452029505
10318,ISLAT,8,1996-01-10,1996/10/29,1996-10-04 00:00:00.000,2,4.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,1996.0,1.0,10.0,Wednesday,1.0,-0.36334822580651077,0.050114471470673806
10319,TORTU,7,,1996-10-30 00:00:00,1996-10-11 00:00:00.000,3,64.5,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Unknown,05033,Mexico,,,,,,-0.1270537600886891,0.06523482462464743
10320,WARTH,5,,10/17/1996,18.10.1996,3,34.57,wartian herkku,Torikatu 38,oulu,Unknown,90110,Finland,,,,,,-0.2453788957576602,0.05766326414449968
10321,ISLAT,3,,1996/10/31,1996/10/11,2,3.43,Island Trading,GARDEN HOUSE CROWTHER WAY,Cowes,Isle of Wight,PO31 7PJ,UK,,,,,,-0.3684876403193628,0.049785603157135816
10322,PERIC,7,,11/01/1996,23-10-1996,3,0.4,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,MÉXICO D.F.,Unknown,05033,Mexico,,,,,,-0.3804664295300873,0.0490190870109665
10323,KOENE,4,,1996-11-04 00:00:00.000,1996-10-14 00:00:00,1,4.88,KÖNIGLICH ESSEN,Maubelstr. 90,Brandenburg,Unknown,14776,Germany,,,,,,-0.36275521643964326,0.050152417814543576
10324,SAVEA,9,,1996-11-05 00:00:00.000,10.10.1996,1,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,,,,,0.4650463257496606,0.10312298410048193
10325,KOENE,1,,23-10-1996,1996/10/14,3,64.86,Königlich Essen,Maubelstr. 90,BRANDENBURG,Unknown,14776,Germany,,,,,,-0.12563053760820697,0.06532589584993487
10326,BOLID,4,,1996-11-07 00:00:00.000,1996-10-14 00:00:00.000,2,77.92,Bólido Comidas preparadas,"c/ araquil, 67",madrid,Unknown,28023,Spain,,,,,,-0.07399918873293926,0.06862975752286268
10327,FOLKO,2,,1996-11-08 00:00:00.000,1996-10-14 00:00:00,1,63.36,Folk och fä HB,Åkergatan 24,bräcke,Unknown,S-844 67,Sweden,,,,,,-0.13156063127688244,0.06494643241123718
10328,FURIB,4,,1996-11-11 00:00:00,1996-10-17 00:00:00.000,3,87.03,Furia Bacalhau e Frutos do Mar,JARDIM DAS ROSAS N. 32,Lisboa,Unknown,1675,Portugal,,,,,,-0.0379837531851836,0.0709343654738866
10329,SPLIR,4,,1996-11-26 00:00:00.000,10/23/1996,2,191.67,Split Rail Beer & Ale,P.O. Box 555,LANDER,WY,82520,USA,,,,,,0.37569958114161683,0.09740573495743686
10330,LILAS,3,,1996-11-13 00:00:00,1996-10-28 00:00:00,1,12.75,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,,,,,,-0.33164199165799263,0.05214333598957741
10331,BONAP,9,,1996-11-27 00:00:00.000,21.10.1996,1,10.19,Bon app',"12, rue des Bouchers",Marseille,Unknown,13008,France,,,,,,-0.34176268485253214,0.05149571838753337
10332,MEREP,3,,1996-11-28 00:00:00,1996-10-21 00:00:00,2,52.84,mère paillarde,43 RUE ST. LAURENT,Montréal,Québec,H1J 1C3,Canada,,,,,,-0.17315035487319302,0.062285128827837447
10333,WARTH,5,,15.11.1996,25.10.1996,3,0.59,Wartian Herkku,Torikatu 38,oulu,Unknown,90110,Finland,,,,,,-0.3797152843320551,0.0490671523798682
10334,VICTE,8,,1996-11-18 00:00:00.000,1996-10-28 00:00:00.000,2,8.56,Victuailles en stock,"2, RUE DU COMMERCE",Lyon,Unknown,69004,France,,,,,,-0.34820671997249275,0.05108336811748189
10335,HUNGO,7,,1996-11-19 00:00:00,1996-10-24 00:00:00,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,,,,,,-0.21557029158311822,0.05957070036302003
10336,PRINI,7,,20-11-1996,1996/10/25,2,15.51,Princesa Isabel Vinhos,Estrada da saúde n. 58,LISBOA,Unknown,1756,Portugal,,,,,,-0.32073061930762975,0.05284154871678114
10337,FRANK,4,,1996/11/21,1996-10-29 00:00:00.000,3,108.26,FRANKENVERSAND,Berliner Platz 43,München,Unknown,80805,Germany,,,,,,0.04594683920546984,0.0763050380095878
10338,OLDWO,4,,1996-11-22 00:00:00.000,29.10.1996,3,84.21,Old World Delicatessen,2743 BERING ST.,Anchorage,AK,99508,USA,,,,,,-0.0491323292822935,0.07022097420913495
10339,MEREP,2,,1996-11-25 00:00:00.000,04.11.1996,2,15.66,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,,,,,,-0.32013760994076224,0.05287949506065091
10340,BONAP,1,,1996-11-26 00:00:00.000,1996-11-08 00:00:00.000,3,166.31,Bon app',"12, rue des Bouchers",Marseille,Unknown,13008,France,,,,,,0.27544146418321036,0.09099027308718806
10341,SIMOB,7,,26-11-1996,1996-11-05 00:00:00.000,3,26.78,simons bistro,vinbæltet 34,Kobenhavn,Unknown,1734,Denmark,,,,,,-0.27617584887698143,0.05569258401952973
10342,FRANK,4,,11/13/1996,1996-11-04 00:00:00.000,2,54.83,Frankenversand,Berliner Platz 43,München,Unknown,80805,Germany,,,,,,-0.16528309727275026,0.06278855032317637
10343,LEHMS,4,,1996-11-28 00:00:00.000,06-11-1996,1,110.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,,,,,,0.054288504299406654,0.07683881658002252
10344,WHITC,4,,11/29/1996,05.11.1996,2,23.29,White Clover Markets,1029 - 12TH AVE. S.,Seattle,WA,98124,USA,,,,,,-0.28997320014609973,0.054809699085493116
10345,QUICK,2,1996-04-11,1996-12-02 00:00:00.000,1996-11-11 00:00:00.000,2,249.06,quick-stop,Taucherstraße 10,Cunewalde,Unknown,01307,Germany,1996.0,4.0,11.0,Thursday,2.0,0.6025849649051401,0.11192400612201016
10346,RATTC,3,,1996-12-17 00:00:00.000,1996-11-08 00:00:00,3,142.08,Rattlesnake Canyon Grocery,2817 milton dr.,Albuquerque,NM,87110,USA,,,,,,0.17965068445520602,0.08486067367409152
10347,FAMIA,4,,1996-12-04 00:00:00.000,08.11.1996,3,3.1,Familia Arquibaldo,"rua orós, 92",SAO PAULO,SP,05442-030,Brazil,,,,,,-0.3697922609264715,0.049702121200622326
10348,WANDK,4,,1996-12-05 00:00:00,1996-11-15 00:00:00.000,2,0.78,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Unknown,70563,Germany,,,,,,-0.3789641391340228,0.04911521774876991
10349,SPLIR,7,,1996-12-06 00:00:00.000,1996-11-15 00:00:00.000,1,8.63,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,,,,,,-0.34792998226795463,0.05110107641128778
10350,LAMAI,6,,1996-12-09 00:00:00.000,12/03/1996,2,64.19,La maison d'Asie,1 rue alsace-lorraine,Toulouse,Unknown,31000,France,,,,,,-0.12827931278021537,0.0651564021806499
10351,ERNSH,1,,1996-12-09 00:00:00.000,1996-11-20 00:00:00.000,1,162.33,ERNST HANDEL,Kirchgasse 6,Graz,Unknown,8010,Austria,,,,,,0.2597069489823248,0.08998343009651022
10352,FURIB,3,,26.11.1996,Unknown,3,1.3,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Unknown,1675,Portugal,,,,,,-0.37690837332888205,0.04924676507418511
10353,PICCO,7,,1996-12-11 00:00:00.000,25.11.1996,3,360.63,Piccolo und mehr,Geislweg 14,SALZBURG,Unknown,5020,Austria,,,,,,1.0436653319812212,0.1401484966923437
10354,PERIC,8,,1996-12-12 00:00:00.000,1996-11-20 00:00:00.000,3,53.8,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,méxico d.f.,Unknown,05033,Mexico,,,,,,-0.16935509492524076,0.06252798542860397
10355,AROUT,6,,13-12-1996,1996-11-20 00:00:00.000,1,41.95,Around the Horn,brook farm stratford st. mary,Colchester,Essex,CO7 6JX,UK,,,,,,-0.21620283490777692,0.05953022426289228
10356,WANDK,6,,16-12-1996,27.11.1996,2,36.71,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Unknown,70563,Germany,,,,,,-0.23691862879034986,0.05820463198370838
10357,LILAS,1,,17-12-1996,1996-12-02 00:00:00.000,3,34.88,LILA-Supermercado,CARRERA 52 CON AVE. BOLÍVAR #65-98 LLANO LARGO,Barquisimeto,Lara,3508,Venezuela,,,,,,-0.24415334306613393,0.05774168658849721
10358,LAMAI,5,,1996-12-18 00:00:00.000,1996-11-27 00:00:00.000,1,19.64,la maison d'asie,1 rue Alsace-Lorraine,toulouse,Unknown,31000,France,,,,,,-0.30440309473987665,0.05388633805132876
10359,SEVES,5,,19-12-1996,1996-11-26 00:00:00.000,3,288.43,SEVEN SEAS IMPORTS,90 Wadhurst Rd.,London,Unknown,OX15 4NB,UK,,,,,,0.7582301567289755,0.1218836565096953
10360,BLONP,4,,1996-12-20 00:00:00.000,1996-12-02 00:00:00.000,3,131.7,Blondel père et fils,"24, place Kléber",Strasbourg,Unknown,67000,France,,,,,,0.1386144362679717,0.08223478667830356
10361,QUICK,1,,1996-12-20 00:00:00,03.12.1996,2,183.17,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,01307,Germany,,,,,,0.3420957170191225,0.09525544213815
10362,BONAP,3,,1996-12-23 00:00:00.000,1996-11-28 00:00:00.000,1,96.04,Bon app',"12, rue des Bouchers",Marseille,Unknown,13008,France,,,,,,-0.0023636572153396154,0.07321367586233067
10363,DRACD,4,,1996-12-24 00:00:00.000,1996-12-04 00:00:00.000,3,30.54,drachenblut delikatessen,walserweg 21,AACHEN,Unknown,52066,Germany,,,,,,-0.26131108074750165,0.05664377237253191
10364,EASTC,1,,1997-01-07 00:00:00.000,1996-12-04 00:00:00.000,1,71.97,EASTERN CONNECTION,35 king george,london,Unknown,WX3 6FW,UK,,,,,,-0.09752189361868528,0.06712455254936188
10365,ANTON,3,,1996-12-25 00:00:00.000,02-12-1996,2,22.0,Antonio Moreno Taquería,Mataderos 2312,México D.F.,Unknown,05023,Mexico,,,,,,-0.2950730807011606,0.054483360528213114
10366,GALED,8,,1997-01-09 00:00:00.000,1996-12-30 00:00:00.000,2,10.14,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Unknown,8022,Spain,,,,,,-0.34196035464148794,0.051483069606243444
10367,VAFFE,7,,26-12-1996,1996-12-02 00:00:00.000,3,13.55,Vaffeljernet,SMAGSLOGET 45,Århus,Unknown,8200,Denmark,,,,,,-0.3284792750346991,0.052345716490216174
10368,ERNSH,2,,1996-12-27 00:00:00,1996/12/02,2,101.95,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,,,,,,0.021000911839241704,0.07470876181079954
10369,SPLIR,8,,1996-12-30 00:00:00.000,1996-12-09 00:00:00.000,2,195.68,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,,,,,,0.39155269821587596,0.09842016721688868
10370,CHOPS,6,,1996-12-31 00:00:00.000,1996-12-27 00:00:00.000,2,1.17,chop-suey chinese,hauptstr. 31,Bern,Unknown,3012,Switzerland,,,,,,-0.37742231478016725,0.049213878242831306
10371,LAMAI,1,,1996-12-31 00:00:00.000,1996-12-24 00:00:00.000,1,0.45,LA MAISON D'ASIE,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,,,,,,-0.38026875974113145,0.04903173579225642
10372,QUEEN,5,,01-01-1997,1996-12-09 00:00:00.000,2,890.78,Queen Cozinha,"Alameda dos Canàrios, 891",SAO PAULO,SP,05487-020,Brazil,,,,,,3.1395581042800864,0.2742635247093943
10373,HUNGO,4,,1997-01-02 00:00:00.000,1996-12-11 00:00:00.000,3,124.12,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,,,,,,0.10864769626226509,0.08031723143475128
10374,WOLZA,1,,1997-01-02 00:00:00.000,1996-12-09 00:00:00.000,3,3.94,wolski zajazd,ul. Filtrowa 68,warszawa,Unknown,01-012,Poland,,,,,,-0.3664714084720132,0.049914620726293026
