OrderID,ProductID,UnitPrice,Quantity,Discount,OrderValue,UnitPrice_Standardized,UnitPrice_Normalized,Quantity_Standardized,Quantity_Normalized,OrderValue_Standardized,OrderValue_Normalized,UnitPrice_Winsorized
10260,70,12.0,21.0,0.25,189.0,-0.30271225924428874,0.007736943907156673,-0.1420614744039503,0.04032258064516129,-0.17852266249451196,0.001683726648314937,12.0
10261,21,8.0,20.0,0.0,160.0,-0.3753739578435815,0.0046421663442940036,-0.17590525193315373,0.038306451612903226,-0.18816781092794865,0.00142537705677455,8.0
10261,35,14.4,20.0,0.0,288.0,-0.2591152400847131,0.009593810444874276,-0.17590525193315373,0.038306451612903226,-0.14559612129071078,0.00256567870219419,14.4
10262,5,17.0,12.0,0.2,163.20000000000002,-0.21188513599517284,0.01160541586073501,-0.44665547216678114,0.02217741935483871,-0.1871035186870177,0.001453884597910041,17.0
10262,7,24.0,15.0,0.0,360.0,-0.08472716344641053,0.01702127659574468,-0.3451241395791709,0.028225806451612902,-0.12164954586976447,0.003207098377742737,24.0
10262,56,30.4,2.0,0.0,60.8,0.03153155431245783,0.02197292069632495,-0.7850932474588154,0.0020161290322580645,-0.22116087039680804,0.0005416432815743289,30.4
10263,16,13.9,60.0,0.25,625.5,-0.2681979524096247,0.00920696324951644,1.1778458492349833,0.11895161290322581,-0.03334654900502495,0.005572333431328006,13.9
10263,24,3.6,28.0,0.0,100.8,-0.45530182630280347,0.0012379110251450678,0.09484496830047366,0.05443548387096774,-0.2078572173851712,0.0008979875457679665,3.6
10263,30,20.7,60.0,0.25,931.5,-0.14467306479082706,0.014468085106382977,1.1778458492349833,0.11895161290322581,0.06842639653399687,0.008298367052409333,20.7
10263,74,8.0,36.0,0.25,216.0,-0.3753739578435815,0.0046421663442940036,0.36559518853410106,0.07056451612903226,-0.1695426967116571,0.0019242590266456423,8.0
10264,2,15.2,35.0,0.0,532.0,-0.24458290036485458,0.010212765957446808,0.33175141100489763,0.06854838709677419,-0.06444383791972606,0.004739378713775378,15.2
10264,41,7.7,25.0,0.15,163.625,-0.3808235852385285,0.004410058027079304,-0.006686364287136612,0.04838709677419355,-0.18696216737376908,0.0014576707557170984,7.7
10265,17,31.2,30.0,0.0,936.0,0.04606389403231639,0.022591876208897486,0.16253252335888052,0.05846774193548387,0.06992305749780602,0.008338455782131117,31.2
10265,70,12.0,20.0,0.0,240.0,-0.30271225924428874,0.007736943907156673,-0.17590525193315373,0.038306451612903226,-0.161560504904675,0.002138065585161825,12.0
10266,12,30.4,12.0,0.05,346.55999999999995,0.03153155431245783,0.02197292069632495,-0.44665547216678114,0.02217741935483871,-0.12611957328167447,0.0030873667049736747,30.4
10267,40,14.7,50.0,0.0,735.0,-0.2536656126897662,0.009825918762088975,0.839408073942949,0.09879032258064516,0.0030722011143309007,0.0065478258545580885,14.7
10267,59,44.0,70.0,0.15,2618.0,0.27858132955005316,0.03249516441005803,1.5162836245270175,0.13911290322580644,0.6293416666371351,0.023322732091473574,44.0
10267,76,14.4,15.0,0.15,183.6,-0.2591152400847131,0.009593810444874276,-0.3451241395791709,0.028225806451612902,-0.18031865565108293,0.001635620172648796,14.4
10268,29,99.0,10.0,0.0,990.0,1.2776796852903283,0.07504835589941973,-0.514343027225188,0.018145161290322582,0.08788298906351576,0.008819520538792527,99.0
10268,72,27.8,4.0,0.0,111.2,-0.015698549777082415,0.019961315280464218,-0.7174056924004085,0.006048387096774193,-0.2043982676021456,0.0009906370544583121,27.8
10269,33,2.0,60.0,0.05,114.0,-0.4843665057425206,0.0,1.1778458492349833,0.11895161290322581,-0.20346701189133104,0.0010155811529518669,2.5
10269,72,27.8,20.0,0.05,528.1999999999999,-0.015698549777082415,0.019961315280464218,-0.17590525193315373,0.038306451612903226,-0.06570768495583158,0.0047055260086769825,27.8
10270,36,15.2,30.0,0.0,456.0,-0.24458290036485458,0.010212765957446808,0.16253252335888052,0.05846774193548387,-0.08972077864183606,0.0040623246118074675,15.2
10270,43,36.8,25.0,0.0,919.9999999999999,0.1477902720713262,0.02692456479690522,-0.006686364287136612,0.04838709677419355,0.06460159629315125,0.008195918076453661,36.8
10271,33,2.0,24.0,0.0,48.0,-0.4843665057425206,0.0,-0.040530141816340036,0.046370967741935484,-0.2254180393605318,0.00042761311703236495,2.5
10272,20,64.8,6.0,0.0,388.79999999999995,0.6564221622663754,0.048588007736943904,-0.6497181373420017,0.010080645161290322,-0.11207091570138596,0.003463666247962156,64.8
10272,31,10.0,40.0,0.0,400.0,-0.33904310854393516,0.006189555125725338,0.5009702986509148,0.07862903225806452,-0.10834589285812762,0.0035634426419363747,10.0
10272,72,27.8,24.0,0.0,667.2,-0.015698549777082415,0.019961315280464218,-0.040530141816340036,0.046370967741935484,-0.019477490740393528,0.005943822326749873,27.8
10273,10,24.8,24.0,0.05,565.44,-0.07019482372655197,0.017640232108317215,-0.040530141816340036,0.046370967741935484,-0.05332198400199764,0.00503728251864126,24.8
10273,31,10.0,15.0,0.05,142.5,-0.33904310854393516,0.006189555125725338,-0.3451241395791709,0.028225806451612902,-0.1939881591205398,0.0012694764411898334,10.0
10273,33,2.0,20.0,0.0,40.0,-0.4843665057425206,0.0,-0.17590525193315373,0.038306451612903226,-0.22807876996285917,0.0003563442641936375,2.5
10273,40,14.7,60.0,0.05,837.9,-0.2536656126897662,0.009825918762088975,1.1778458492349833,0.11895161290322581,0.03729584848676666,0.0074645214741962205,14.7
10273,76,14.4,33.0,0.05,451.43999999999994,-0.2591152400847131,0.009593810444874276,0.2640638559464908,0.06451612903225806,-0.09123739508516267,0.004021701365689392,14.4
10274,71,17.2,20.0,0.0,344.0,-0.20825205106520822,0.011760154738878143,-0.17590525193315373,0.038306451612903226,-0.1269710070744192,0.0030645606720652824,17.2
10274,72,27.8,7.0,0.0,194.6,-0.015698549777082415,0.019961315280464218,-0.6158743598127983,0.012096774193548387,-0.1766601510728828,0.0017336148453020463,27.8
10275,24,3.6,12.0,0.05,41.04,-0.45530182630280347,0.0012379110251450678,-0.44665547216678114,0.02217741935483871,-0.22773287498455663,0.000365609215062672,3.6
10275,59,44.0,6.0,0.05,250.79999999999998,0.27858132955005316,0.03249516441005803,-0.6497181373420017,0.010080645161290322,-0.15796851859153305,0.0022342785364941067,44.0
10276,10,24.8,15.0,0.0,372.0,-0.07019482372655197,0.017640232108317215,-0.3451241395791709,0.028225806451612902,-0.11765844996627342,0.0033140016570008283,24.8
10276,13,4.8,497.0,0.0,2385.6,-0.4335033167230157,0.0021663442940038683,15.96757662949688,1.0,0.552047442639525,0.02125237191650854,4.8
10277,28,36.4,20.0,0.0,728.0,0.14052410221139694,0.026615087040618955,-0.17590525193315373,0.038306451612903226,0.000744061837294454,0.006485465608324202,36.4
10277,62,39.4,12.0,0.0,472.79999999999995,0.1950203761608665,0.028936170212765955,-0.44665547216678114,0.02217741935483871,-0.0841332443769486,0.004211989202768794,39.4
10278,44,15.5,16.0,0.0,248.0,-0.2391332729699076,0.010444874274661509,-0.31128036204996745,0.03024193548387097,-0.1588997743023476,0.0022093344380005524,15.5
10278,59,44.0,15.0,0.0,660.0,0.27858132955005316,0.03249516441005803,-0.3451241395791709,0.028225806451612902,-0.021872148282488173,0.005879680359195018,44.0
10278,63,35.1,8.0,0.0,280.8,0.11690905016662685,0.025609284332688588,-0.5820305822835948,0.014112903225806451,-0.1479907788328054,0.002501536734639335,35.1
10278,73,12.0,25.0,0.0,300.0,-0.30271225924428874,0.007736943907156673,-0.006686364287136612,0.04838709677419355,-0.14160502538721972,0.0026725819814522813,12.0
10279,17,31.2,15.0,0.25,351.0,0.04606389403231639,0.022591876208897486,-0.3451241395791709,0.028225806451612902,-0.12464286779738276,0.003126920918299169,31.2
10280,24,3.6,12.0,0.0,43.2,-0.45530182630280347,0.0012379110251450678,-0.44665547216678114,0.02217741935483871,-0.22701447772192823,0.0003848518053291285,3.6
10280,55,19.2,20.0,0.0,384.0,-0.17192120176556183,0.013307543520309478,-0.17590525193315373,0.038306451612903226,-0.11366735406278236,0.0034209049362589196,19.2
10280,75,6.2,30.0,0.0,186.0,-0.40807172221326327,0.0032495164410058027,0.16253252335888052,0.05846774193548387,-0.1795204364703847,0.0016570008285004142,6.2
10281,19,7.3,1.0,0.0,7.3,-0.3880897550984577,0.004100580270793037,-0.8189370249880189,0.0,-0.2389545062998723,6.503282821533884e-05,7.3
10281,35,14.4,4.0,0.0,57.6,-0.2591152400847131,0.009593810444874276,-0.7174056924004085,0.006048387096774193,-0.22222516263773898,0.000513135740438838,14.4
10282,30,20.7,6.0,0.0,124.19999999999999,-0.14467306479082706,0.014468085106382977,-0.6497181373420017,0.010080645161290322,-0.20007458037336362,0.0011064489403212442,20.7
10282,57,15.6,2.0,0.0,31.2,-0.2373167305049253,0.010522243713733075,-0.7850932474588154,0.0020161290322580645,-0.23100557362541926,0.00027794852607103724,15.6
10283,15,12.4,20.0,0.0,248.0,-0.2954460893843595,0.008046421663442941,-0.17590525193315373,0.038306451612903226,-0.1588997743023476,0.0022093344380005524,12.4
10283,19,7.3,18.0,0.0,131.4,-0.3880897550984577,0.004100580270793037,-0.2435928069915606,0.034274193548387094,-0.197679922831269,0.0011705909078760992,7.3
10283,60,27.2,35.0,0.0,952.0,-0.026597804566976354,0.019497098646034817,0.33175141100489763,0.06854838709677419,0.07524451870246075,0.008480993487808572,27.2
10283,72,27.8,3.0,0.0,83.4,-0.015698549777082415,0.019961315280464218,-0.751249469929612,0.004032258064516129,-0.21364430644523322,0.0007429777908437342,27.8
10284,27,35.1,15.0,0.25,394.875,0.11690905016662685,0.025609284332688588,-0.3451241395791709,0.028225806451612902,-0.1100504234002436,0.003517786033086565,35.1
10284,44,15.5,21.0,0.0,325.5,-0.2391332729699076,0.010444874274661509,-0.1420614744039503,0.04032258064516129,-0.13312394659230123,0.002899751449875725,15.5
10284,60,27.2,20.0,0.25,408.0,-0.026597804566976354,0.019497098646034817,-0.17590525193315373,0.038306451612903226,-0.10568516225580026,0.003634711494775102,27.2
10284,67,11.2,5.0,0.25,42.0,-0.3172445989641473,0.007117988394584138,-0.6835619148712051,0.008064516129032258,-0.22741358731227734,0.0003741614774033193,11.2
10285,1,14.4,45.0,0.2,518.4,-0.2591152400847131,0.009593810444874276,0.6701891862969319,0.08870967741935484,-0.06896707994368259,0.004618221663949542,14.4
10285,40,14.7,40.0,0.2,470.40000000000003,-0.2536656126897662,0.009825918762088975,0.5009702986509148,0.07862903225806452,-0.08493146355764677,0.004190608546917177,14.7
10285,53,26.2,36.0,0.2,754.56,-0.04476322921679954,0.018723404255319147,0.36559518853410106,0.07056451612903226,0.009577687437021297,0.006722078199748777,26.2
10286,35,14.4,100.0,0.0,1440.0,-0.2591152400847131,0.009593810444874276,2.53159695040312,0.19959677419354838,0.23754908544443018,0.012828393510970948,14.4
10286,62,39.4,40.0,0.0,1576.0,0.1950203761608665,0.028936170212765955,0.5009702986509148,0.07862903225806452,0.28278150568399546,0.014039964009229317,39.4
10287,16,13.9,40.0,0.15,472.59999999999997,-0.2681979524096247,0.00920696324951644,0.5009702986509148,0.07862903225806452,-0.08419976264200678,0.004210207481447827,13.9
10287,34,11.2,20.0,0.0,224.0,-0.3172445989641473,0.007117988394584138,-0.17590525193315373,0.038306451612903226,-0.16688196610932973,0.00199552787948437,11.2
10287,46,9.6,15.0,0.15,122.39999999999999,-0.3463092784038644,0.005880077369439071,-0.3451241395791709,0.028225806451612902,-0.2006732447588873,0.0010904134484325306,9.6
10288,54,5.9,10.0,0.1,53.1,-0.41352134960821024,0.003017408123791103,-0.514343027225188,0.018145161290322582,-0.2237218236015481,0.00047304701071705375,5.9
10288,68,10.0,3.0,0.1,27.0,-0.33904310854393516,0.006189555125725338,-0.751249469929612,0.004032258064516129,-0.23240245719164115,0.00024053237833070529,10.0
10289,3,8.0,20.0,0.0,160.0,-0.3753739578435815,0.0046421663442940036,-0.17590525193315373,0.038306451612903226,-0.18816781092794865,0.00142537705677455,8.0
10289,64,26.6,9.0,0.0,239.4,-0.03749705935687023,0.019032882011605416,-0.5481868047543914,0.016129032258064516,-0.16176005969984955,0.00213272042119892,26.6
10290,5,17.0,20.0,0.0,340.0,-0.21188513599517284,0.01160541586073501,-0.17590525193315373,0.038306451612903226,-0.1283013723755829,0.0030289262456459185,17.0
10290,29,99.0,15.0,0.0,1485.0,1.2776796852903283,0.07504835589941973,-0.3451241395791709,0.028225806451612902,0.25251569508252164,0.013229280808188791,99.0
10290,49,16.0,15.0,0.0,240.0,-0.23005056064499602,0.010831721470019342,-0.3451241395791709,0.028225806451612902,-0.161560504904675,0.002138065585161825,16.0
10290,77,10.4,10.0,0.0,104.0,-0.3317769386840059,0.006499032882011605,-0.514343027225188,0.018145161290322582,-0.20679292514424025,0.0009264950869034575,10.4
10291,13,4.8,20.0,0.1,86.4,-0.4335033167230157,0.0021663442940038683,-0.17590525193315373,0.038306451612903226,-0.21264653246936047,0.000769703610658257,4.8
10291,44,15.5,24.0,0.1,334.8,-0.2391332729699076,0.010444874274661509,-0.040530141816340036,0.046370967741935484,-0.13003084726709568,0.002982601491300746,15.5
10291,51,42.4,2.0,0.1,76.32,0.24951665011033605,0.03125725338491296,-0.7850932474588154,0.0020161290322580645,-0.21599905302829295,0.0006799048560814602,42.4
10292,20,64.8,20.0,0.0,1296.0,0.6564221622663754,0.048588007736943904,-0.17590525193315373,0.038306451612903226,0.18965593460253757,0.011545554159873853,64.8
10293,18,50.0,12.0,0.0,600.0,0.3875738774489923,0.03713733075435203,-0.44665547216678114,0.02217741935483871,-0.04182762779994343,0.0053451639629045625,50.0
10293,24,3.6,10.0,0.0,36.0,-0.45530182630280347,0.0012379110251450678,-0.514343027225188,0.018145161290322582,-0.22940913526402287,0.00032070983777427375,3.6
10293,63,35.1,5.0,0.0,175.5,0.11690905016662685,0.025609284332688588,-0.6835619148712051,0.008064516129032258,-0.1830126453859394,0.0015634604591495845,35.1
10293,75,6.2,6.0,0.0,37.2,-0.40807172221326327,0.0032495164410058027,-0.6497181373420017,0.010080645161290322,-0.22901002567367373,0.00033140016570008286,6.2
10294,1,230.4,18.0,0.0,4147.2,3.664616484277095,0.17671179883945842,-0.2435928069915606,0.034274193548387094,1.1379403212720114,0.03694577331159633,230.4
10294,17,31.2,15.0,0.0,468.0,0.04606389403231639,0.022591876208897486,-0.3451241395791709,0.028225806451612902,-0.085729682738345,0.004169227891065558,31.2
10294,43,36.8,15.0,0.0,552.0,0.1477902720713262,0.02692456479690522,-0.3451241395791709,0.028225806451612902,-0.05779201141390764,0.0049175508458721975,36.8
10294,60,27.2,21.0,0.0,571.1999999999999,-0.026597804566976354,0.019497098646034817,-0.1420614744039503,0.04032258064516129,-0.051406257968321975,0.0050885960926851425,27.2
10295,56,30.4,4.0,0.0,121.6,0.03153155431245783,0.02197292069632495,-0.7174056924004085,0.006048387096774193,-0.20093931781912003,0.0010832865631486578,30.4
10296,11,16.8,12.0,0.0,201.60000000000002,-0.21551822092513745,0.011450676982591878,-0.44665547216678114,0.02217741935483871,-0.17433201179584634,0.0017959750915359331,16.8
10296,16,13.9,30.0,0.0,417.0,-0.2681979524096247,0.00920696324951644,0.16253252335888052,0.05846774193548387,-0.10269184032818197,0.0037148889542186706,13.9
10296,69,28.8,15.0,0.0,432.0,0.00246687487274077,0.020735009671179885,-0.3451241395791709,0.028225806451612902,-0.09770297044881815,0.0038485180532912846,28.8
10297,39,14.4,60.0,0.0,864.0,-0.2591152400847131,0.009593810444874276,1.1778458492349833,0.11895161290322581,0.045976482076859705,0.007697036106582569,14.4
10297,72,27.8,20.0,0.0,556.0,-0.015698549777082415,0.019961315280464218,-0.17590525193315373,0.038306451612903226,-0.05646164611274396,0.0049531852722915605,27.8
10298,2,15.2,40.0,0.0,608.0,-0.24458290036485458,0.010212765957446808,0.5009702986509148,0.07862903225806452,-0.03916689719761606,0.005416432815743289,15.2
10298,36,15.2,40.0,0.25,456.0,-0.24458290036485458,0.010212765957446808,0.5009702986509148,0.07862903225806452,-0.08972077864183606,0.0040623246118074675,15.2
10298,59,44.0,30.0,0.25,990.0,0.27858132955005316,0.03249516441005803,0.16253252335888052,0.05846774193548387,0.08788298906351576,0.008819520538792527,44.0
10298,62,39.4,15.0,0.0,591.0,0.1950203761608665,0.028936170212765955,-0.3451241395791709,0.028225806451612902,-0.04482094972756172,0.0052649865034609935,39.4
10299,19,7.3,15.0,0.0,109.5,-0.3880897550984577,0.004100580270793037,-0.3451241395791709,0.028225806451612902,-0.20496367285514017,0.0009754924232300826,7.3
10299,70,12.0,20.0,0.0,240.0,-0.30271225924428874,0.007736943907156673,-0.17590525193315373,0.038306451612903226,-0.161560504904675,0.002138065585161825,12.0
10300,66,13.6,30.0,0.0,408.0,-0.27364757980457166,0.00897485493230174,0.16253252335888052,0.05846774193548387,-0.10568516225580026,0.003634711494775102,13.6
10300,68,10.0,20.0,0.0,200.0,-0.33904310854393516,0.006189555125725338,-0.17590525193315373,0.038306451612903226,-0.17486415791631182,0.0017817213209681874,10.0
10301,40,14.7,10.0,0.0,147.0,-0.2536656126897662,0.009825918762088975,-0.514343027225188,0.018145161290322582,-0.19249149815673064,0.0013095651709116177,14.7
10301,56,30.4,20.0,0.0,608.0,0.03153155431245783,0.02197292069632495,-0.17590525193315373,0.038306451612903226,-0.03916689719761606,0.005416432815743289,30.4
10302,17,31.2,40.0,0.0,1248.0,0.04606389403231639,0.022591876208897486,0.5009702986509148,0.07862903225806452,0.17369155098857336,0.01111794104284149,31.2
10302,28,36.4,28.0,0.0,1019.1999999999999,0.14052410221139694,0.026615087040618955,0.09484496830047366,0.05443548387096774,0.09759465576201062,0.009079651851653882,36.4
10302,43,36.8,12.0,0.0,441.59999999999997,0.1477902720713262,0.02692456479690522,-0.44665547216678114,0.02217741935483871,-0.09451009372602533,0.0039340406766977575,36.8
10303,40,14.7,40.0,0.1,529.2,-0.2536656126897662,0.009825918762088975,0.5009702986509148,0.07862903225806452,-0.06537509363054061,0.004714434615281825,14.7
10303,65,16.8,30.0,0.1,453.6,-0.21551822092513745,0.011450676982591878,0.16253252335888052,0.05846774193548387,-0.09051899782253425,0.004040943955955849,16.8
10303,68,10.0,15.0,0.1,135.0,-0.33904310854393516,0.006189555125725338,-0.3451241395791709,0.028225806451612902,-0.1964825940602217,0.0012026618916535265,10.0
10304,49,16.0,30.0,0.0,480.0,-0.23005056064499602,0.010831721470019342,0.16253252335888052,0.05846774193548387,-0.08173858683485395,0.00427613117032365,16.0
10304,59,44.0,10.0,0.0,440.0,0.27858132955005316,0.03249516441005803,-0.514343027225188,0.018145161290322582,-0.0950422398464908,0.003919786906130012,44.0
10304,71,17.2,2.0,0.0,34.4,-0.20825205106520822,0.011760154738878143,-0.7850932474588154,0.0020161290322580645,-0.22994128138448836,0.0003064560672065282,17.2
10305,18,50.0,25.0,0.1,1125.0,0.3875738774489923,0.03713733075435203,-0.006686364287136612,0.04838709677419355,0.1327828179777901,0.010022182430446053,50.0
10305,29,99.0,25.0,0.1,2227.5,1.2776796852903283,0.07504835589941973,-0.006686364287136612,0.04838709677419355,0.4994647541110305,0.019843921212283188,99.0
10305,39,14.4,30.0,0.1,388.8,-0.2591152400847131,0.009593810444874276,0.16253252335888052,0.05846774193548387,-0.11207091570138594,0.0034636662479621562,14.4
10306,30,20.7,10.0,0.0,207.0,-0.14467306479082706,0.014468085106382977,-0.514343027225188,0.018145161290322582,-0.17253601863927537,0.001844081567202074,20.7
10306,53,26.2,10.0,0.0,262.0,-0.04476322921679954,0.018723404255319147,-0.514343027225188,0.018145161290322582,-0.15424349574827473,0.0023340549304683256,26.2
10306,54,5.9,5.0,0.0,29.5,-0.41352134960821024,0.003017408123791103,-0.6835619148712051,0.008064516129032258,-0.23157097887841385,0.00026280389484280764,5.9
10307,62,39.4,10.0,0.0,394.0,0.1950203761608665,0.028936170212765955,-0.514343027225188,0.018145161290322582,-0.11034144080987315,0.0035099910023073293,39.4
10307,68,10.0,3.0,0.0,30.0,-0.33904310854393516,0.006189555125725338,-0.751249469929612,0.004032258064516129,-0.2314046832157684,0.0002672581981452281,10.0
10308,69,28.8,1.0,0.0,28.8,0.00246687487274077,0.020735009671179885,-0.8189370249880189,0.0,-0.23180379280611751,0.000256567870219419,28.8
10308,70,12.0,5.0,0.0,60.0,-0.30271225924428874,0.007736943907156673,-0.6835619148712051,0.008064516129032258,-0.22142694345704075,0.0005345163962904563,12.0
10309,4,17.6,20.0,0.0,352.0,-0.20098588120527888,0.012069632495164411,-0.17590525193315373,0.038306451612903226,-0.12431027647209184,0.0031358295249040097,17.6
10309,42,11.2,2.0,0.0,22.4,-0.3172445989641473,0.007117988394584138,-0.7850932474588154,0.0020161290322580645,-0.2339323772879794,0.00019955278794843697,11.2
10309,43,36.8,20.0,0.0,736.0,0.1477902720713262,0.02692456479690522,-0.17590525193315373,0.038306451612903226,0.003404792439621822,0.00655673446116293,36.8
10309,71,17.2,3.0,0.0,51.599999999999994,-0.20825205106520822,0.011760154738878143,-0.751249469929612,0.004032258064516129,-0.22422071058948448,0.0004596841008097923,17.2
10310,16,13.9,10.0,0.0,139.0,-0.2681979524096247,0.00920696324951644,-0.514343027225188,0.018145161290322582,-0.195152228759058,0.0012382963180728901,13.9
10310,62,39.4,5.0,0.0,197.0,0.1950203761608665,0.028936170212765955,-0.6835619148712051,0.008064516129032258,-0.17586193189218458,0.0017549955011536647,39.4
